,city_trgt_label_enc,Age_bucket_label_enc,sex_label_enc,social_class_label_enc,primary_busn_label_enc,secondary_business_label_enc,annual_income_bucket_label_enc,monthly_expenses_bucket_label_enc,old_dependents,young_dependents,home_ownership,type_of_house_label_enc,occupants_count,house_area_bucket_label_enc,sanitary_availability,water_availabity,loan_purpose_label_enc,loan_tenure_bucket_label_enc,loan_installments_bucket_label_enc
16709,7,1,0,3,4,0,4,1,0,1,1.0,3,2,1,1.0,1.0,14,0,1
37980,11,0,0,0,9,0,4,1,0,1,1.0,2,5,1,1.0,1.0,13,0,0
26601,11,1,0,3,32,0,3,1,1,0,1.0,3,3,2,1.0,0.5,3,0,0
12150,11,1,0,4,30,0,0,1,0,0,1.0,0,0,0,0.0,0.0,1,0,1
28369,3,1,0,1,27,0,4,1,0,2,1.0,1,1,1,1.0,1.0,3,0,0
6218,11,1,0,0,26,0,0,1,0,1,1.0,1,1,1,1.0,0.5,13,0,0
17425,18,1,0,0,15,0,2,1,0,0,1.0,2,2,1,1.0,1.0,17,0,1
18050,18,1,0,2,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
6092,11,0,0,3,22,4,1,1,0,1,1.0,3,3,1,1.0,0.5,21,0,0
39893,11,1,0,3,20,0,2,0,0,0,1.0,2,3,2,0.0,1.0,12,0,0
30620,14,1,0,3,26,0,4,1,0,1,1.0,3,2,2,1.0,1.0,13,0,0
27549,3,1,0,3,27,0,4,1,0,3,1.0,3,1,1,0.0,1.0,3,0,0
1172,11,1,0,0,20,0,2,1,0,2,0.0,2,4,1,1.0,0.5,6,0,0
28112,8,0,0,1,24,0,2,1,0,2,1.0,2,4,1,1.0,0.5,1,0,1
20229,12,1,0,4,4,0,3,0,0,2,1.0,3,1,1,0.0,1.0,14,0,0
16631,5,1,0,3,20,0,3,1,0,1,1.0,3,3,2,1.0,0.5,17,0,0
36486,14,1,0,3,20,0,3,1,0,3,1.0,3,3,1,1.0,1.0,12,0,0
2262,11,1,0,3,27,0,3,1,0,4,1.0,1,1,1,1.0,0.5,3,1,1
34984,14,1,0,2,20,0,5,1,0,1,1.0,3,4,2,1.0,1.0,3,0,0
10703,11,0,0,4,27,0,0,1,0,0,1.0,1,0,0,0.0,0.0,3,0,0
8927,14,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,28,0,0
23990,6,1,0,0,10,0,1,1,0,2,1.0,2,5,1,1.0,0.5,17,0,1
3908,11,1,1,0,12,0,3,0,0,0,1.0,1,3,2,1.0,0.5,28,0,0
34299,1,1,0,1,6,0,3,0,0,2,1.0,3,2,1,0.0,0.5,2,0,0
15001,11,0,0,1,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,15,0,1
2355,8,0,0,1,24,0,2,1,0,1,1.0,2,2,1,1.0,0.5,1,0,1
32967,1,1,0,1,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
9580,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,21,0,0
38216,14,1,0,4,20,1,5,1,0,4,1.0,3,6,1,0.0,0.5,28,0,0
11681,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
309,11,1,0,0,20,4,1,1,0,1,1.0,3,4,1,1.0,0.5,12,0,0
25157,9,1,0,3,27,2,3,1,0,2,1.0,1,4,2,1.0,1.0,3,0,0
38521,11,1,0,1,20,0,3,1,0,0,1.0,2,2,2,1.0,0.5,31,0,0
2351,8,1,0,1,20,0,2,1,0,0,1.0,2,3,1,1.0,0.5,12,0,1
17517,14,1,0,2,20,0,3,0,0,3,1.0,3,1,2,0.0,1.0,10,0,0
15694,12,1,1,3,20,0,3,0,0,1,1.0,3,2,2,1.0,1.0,26,0,0
9001,10,1,0,4,29,0,0,1,0,0,1.0,0,0,0,1.0,0.0,14,0,0
27760,18,1,0,2,15,0,4,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
11894,11,0,0,4,2,0,0,1,0,0,1.0,2,0,0,0.0,0.0,17,0,0
18260,5,1,0,3,30,0,3,1,0,0,1.0,3,4,2,1.0,1.0,1,0,0
2810,10,1,0,3,20,0,3,1,0,2,1.0,2,1,1,1.0,0.5,12,0,0
21585,1,1,0,3,6,4,3,1,0,3,1.0,3,2,1,0.0,0.5,2,0,0
23557,13,1,0,2,20,0,2,0,0,1,1.0,2,1,1,1.0,1.0,21,0,0
25015,18,1,0,0,27,0,4,1,0,0,1.0,2,2,2,1.0,1.0,3,0,1
28984,6,1,0,1,24,0,4,1,0,0,1.0,1,4,2,1.0,0.5,1,0,1
12018,11,1,0,4,13,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,1
38403,14,1,1,1,20,0,4,1,0,2,1.0,3,4,2,0.0,1.0,10,0,0
24364,8,1,0,1,24,0,1,1,0,1,1.0,2,3,1,1.0,0.5,1,0,1
38674,11,1,0,3,20,0,5,0,0,1,1.0,3,3,1,0.0,1.0,2,0,0
21432,7,1,0,3,6,0,5,1,0,0,1.0,2,3,1,1.0,1.0,2,0,1
9450,3,1,0,4,12,0,0,1,0,0,1.0,3,0,0,0.0,0.0,28,0,0
30920,5,1,0,3,27,0,3,0,0,2,1.0,3,4,2,1.0,1.0,3,0,0
27639,11,1,0,2,20,0,3,0,0,0,1.0,2,2,2,1.0,1.0,14,0,0
37445,14,1,0,1,13,0,3,1,0,4,1.0,3,5,1,1.0,1.0,21,0,0
34904,11,1,0,1,20,0,4,1,0,3,1.0,3,4,2,1.0,1.0,28,0,0
4055,11,1,0,0,27,4,1,1,0,0,1.0,1,4,1,1.0,0.5,3,0,0
5965,6,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,21,0,1
19763,11,1,0,1,20,0,4,1,0,2,1.0,1,4,1,1.0,0.5,1,0,1
20867,6,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,12,0,1
12557,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,19,0,0
27172,13,1,0,2,20,0,4,1,0,2,1.0,1,4,1,1.0,1.0,19,0,0
10187,11,1,0,4,19,0,0,1,0,0,1.0,0,0,0,0.0,0.0,17,1,1
35140,1,1,0,3,13,0,3,0,0,0,1.0,3,2,1,0.0,0.5,21,0,0
28344,11,0,0,1,26,0,2,0,0,1,1.0,3,3,2,0.0,0.5,13,0,0
22810,11,1,0,1,29,0,1,1,0,0,1.0,2,2,1,1.0,0.5,14,0,1
28069,11,1,0,1,20,0,2,1,0,2,1.0,2,4,1,1.0,0.5,7,0,1
13618,11,1,0,1,2,0,1,1,0,3,1.0,2,5,1,1.0,0.5,17,0,1
11390,10,1,0,4,29,0,0,1,0,0,1.0,3,0,0,0.0,0.0,14,0,0
6881,11,1,0,3,20,4,1,1,0,3,1.0,2,5,1,1.0,0.5,12,0,0
16563,11,0,0,1,22,1,3,1,0,3,1.0,3,2,2,0.0,0.5,21,0,0
10375,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
29637,1,1,0,1,20,0,3,1,0,0,1.0,3,1,1,0.0,0.5,2,0,0
3398,11,1,0,0,20,0,1,1,0,1,1.0,3,4,1,1.0,0.5,10,0,0
38356,11,0,0,3,20,4,3,1,0,1,1.0,2,3,2,0.0,0.5,14,0,0
670,14,1,0,2,13,0,3,1,0,1,0.0,2,2,2,1.0,0.5,21,0,0
2796,10,1,0,1,27,0,3,1,0,2,1.0,2,1,1,1.0,0.5,3,0,0
4726,11,1,1,0,20,4,3,1,0,2,1.0,1,1,2,1.0,0.5,12,0,1
7149,11,1,0,3,20,0,3,1,0,0,1.0,1,5,2,1.0,0.5,31,0,0
13387,14,1,0,3,20,0,2,1,0,1,1.0,3,2,1,0.0,1.0,12,0,0
35947,11,1,1,4,4,0,3,1,0,0,1.0,2,3,2,1.0,1.0,14,0,0
5080,11,1,0,0,20,0,2,1,0,2,1.0,1,4,2,1.0,0.5,31,0,0
24534,11,1,0,1,20,0,2,0,0,2,1.0,3,2,1,1.0,1.0,7,0,0
9286,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,28,0,1
27570,14,1,0,1,27,0,2,1,0,0,1.0,3,2,2,1.0,1.0,3,0,0
11926,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,28,0,0
18466,11,1,0,0,27,0,2,1,0,1,1.0,1,3,1,1.0,1.0,3,0,0
8976,10,1,0,4,29,0,0,1,0,0,1.0,3,0,0,0.0,0.0,14,0,0
6688,11,1,0,1,20,0,4,1,0,1,1.0,1,4,2,1.0,0.5,28,0,1
35806,11,1,0,3,32,0,4,0,1,0,1.0,3,3,2,1.0,1.0,3,0,0
18546,11,0,0,0,27,0,1,1,0,1,1.0,1,3,1,1.0,1.0,3,0,0
34166,14,1,0,1,30,0,4,1,0,1,1.0,3,3,1,1.0,1.0,1,0,0
16632,11,1,0,1,20,1,3,1,0,3,1.0,3,2,1,0.0,0.5,2,0,0
39913,14,1,0,2,27,0,3,1,0,2,1.0,3,3,1,1.0,1.0,3,0,0
14023,11,1,0,0,20,0,1,1,0,0,1.0,3,4,1,1.0,1.0,10,0,0
5848,11,1,0,0,20,4,1,1,0,2,1.0,2,4,1,1.0,0.5,31,0,0
3683,11,1,0,3,20,1,2,0,0,2,1.0,2,4,1,1.0,0.5,28,0,0
18775,5,1,0,3,20,0,3,0,1,0,1.0,3,3,2,1.0,1.0,28,0,0
15686,12,1,1,3,18,0,3,0,0,0,1.0,3,1,1,1.0,1.0,2,0,0
2314,6,1,1,0,20,0,2,0,0,1,1.0,2,2,1,1.0,0.5,4,0,1
29615,1,0,0,1,20,0,3,1,0,1,1.0,3,1,2,0.0,0.5,2,0,0
39406,11,1,0,1,20,0,4,1,0,1,1.0,2,3,1,0.0,0.5,14,0,0
12149,11,1,0,4,6,0,0,2,0,0,1.0,2,0,0,0.0,0.0,2,0,0
23644,6,1,0,1,10,0,1,1,0,1,1.0,2,4,1,1.0,0.5,17,0,1
4093,11,1,0,3,18,0,2,0,0,0,1.0,3,3,1,1.0,0.5,2,0,0
7713,14,1,0,4,24,0,0,1,0,0,0.0,1,0,0,0.0,0.0,1,0,0
22159,14,1,0,1,20,0,3,1,0,3,1.0,3,2,1,0.0,1.0,10,0,0
11804,11,0,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
23427,14,1,0,3,27,0,3,1,0,0,1.0,3,2,2,0.0,0.0,3,0,0
6834,6,1,0,1,20,0,1,1,0,1,1.0,1,3,1,1.0,0.5,12,0,1
14705,14,1,0,2,14,0,2,1,0,3,1.0,3,2,1,0.0,1.0,1,0,0
37631,14,1,0,3,9,0,4,1,0,2,1.0,3,3,2,1.0,1.0,13,0,0
38004,1,1,0,0,14,0,3,1,0,3,1.0,3,2,1,0.0,0.5,1,0,0
18373,8,0,0,1,10,0,1,1,0,1,1.0,3,3,1,1.0,0.5,17,0,1
38288,11,1,0,3,20,0,3,1,0,0,1.0,3,2,2,1.0,1.0,10,0,0
5741,8,1,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,2,0,1
28161,13,1,1,2,20,0,4,1,1,2,1.0,1,5,1,0.0,1.0,33,0,0
27385,11,1,0,1,20,0,2,1,0,1,1.0,1,3,1,1.0,0.5,3,0,1
29187,14,1,0,3,6,0,3,1,0,0,1.0,2,4,2,1.0,1.0,2,0,0
33012,14,0,0,2,27,0,3,1,0,0,1.0,3,1,1,1.0,1.0,3,0,0
38122,11,1,0,0,20,0,4,1,0,1,1.0,2,3,2,1.0,1.0,1,0,0
29744,14,1,0,3,29,1,3,1,0,1,1.0,3,3,2,0.0,0.5,14,0,0
20840,1,1,0,1,6,0,4,1,0,0,1.0,3,2,1,0.0,0.5,2,0,0
1141,11,0,0,1,20,0,2,1,0,1,1.0,1,3,2,1.0,0.5,1,0,0
25829,16,1,0,3,20,4,2,0,0,1,1.0,2,3,1,1.0,1.0,14,0,0
19354,1,1,0,3,14,4,4,1,0,2,1.0,3,2,2,0.0,0.5,1,0,0
34859,3,1,0,1,27,0,4,1,0,0,1.0,3,5,1,1.0,1.0,3,0,0
28725,14,1,0,2,13,0,4,1,0,1,1.0,3,2,2,1.0,1.0,21,0,0
23659,18,1,0,1,15,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
16115,18,0,0,1,20,0,2,1,0,1,1.0,2,3,1,1.0,1.0,4,0,1
5276,7,1,0,0,13,2,4,1,0,0,1.0,2,2,1,1.0,0.5,21,0,1
27456,6,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,12,0,1
39734,11,1,0,3,29,0,3,1,0,1,1.0,3,2,1,0.0,0.5,14,0,0
20508,18,1,0,0,20,0,2,1,0,2,1.0,2,4,1,1.0,1.0,2,0,1
11470,3,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,4,0,0
28104,1,1,0,3,6,0,3,1,0,0,1.0,3,1,2,0.0,0.5,2,0,0
7681,14,1,0,4,26,0,0,1,0,0,1.0,0,0,0,1.0,0.0,13,0,0
31748,11,1,1,1,20,0,4,1,0,1,1.0,2,4,2,1.0,1.0,12,0,0
11478,3,1,0,4,20,0,0,0,0,0,1.0,2,0,0,0.0,0.0,10,0,0
18958,16,0,0,0,27,0,2,0,1,0,1.0,1,4,1,1.0,1.0,3,0,0
21166,11,1,0,1,2,0,2,0,0,0,1.0,3,1,2,1.0,1.0,17,0,0
7573,7,1,0,3,20,0,4,1,0,3,1.0,2,2,1,1.0,0.5,3,0,1
23569,14,1,0,0,26,0,4,1,0,2,1.0,3,2,1,1.0,1.0,13,0,0
26018,16,1,0,1,20,4,2,0,1,0,1.0,2,8,1,0.0,0.5,14,0,0
28982,6,1,0,1,10,0,4,1,0,3,1.0,2,5,1,1.0,0.5,17,0,1
3381,9,1,0,4,14,0,5,1,0,1,1.0,3,4,1,1.0,0.5,1,0,1
20710,7,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,1.0,7,0,1
4245,7,1,0,2,20,0,4,1,0,1,1.0,2,2,1,1.0,0.5,7,0,1
23913,6,0,0,1,10,0,1,1,0,1,1.0,2,3,1,1.0,0.5,17,0,1
10651,11,0,0,4,27,0,0,1,0,0,0.0,1,0,0,0.0,0.0,3,0,0
8781,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,28,0,1
27713,11,1,0,1,27,0,1,1,0,1,1.0,2,3,1,1.0,0.5,3,0,1
23293,11,1,0,1,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,17,0,1
35582,14,1,0,3,20,0,3,1,0,2,1.0,3,3,1,1.0,1.0,9,0,0
29069,3,1,0,1,27,0,4,1,0,1,1.0,3,1,2,0.0,1.0,3,0,0
36770,3,1,0,4,14,0,5,1,0,2,1.0,1,4,1,1.0,1.0,1,0,0
8624,8,0,0,4,10,0,0,1,0,0,1.0,0,0,0,0.0,0.0,17,0,1
30868,11,1,1,0,27,0,4,1,0,2,1.0,1,4,2,1.0,1.0,3,0,0
21933,11,1,0,1,24,0,2,1,0,2,1.0,1,4,1,1.0,0.5,1,0,1
933,10,1,0,3,29,2,4,1,0,1,1.0,2,3,1,1.0,0.5,14,0,0
2145,11,1,0,3,13,0,1,1,0,0,1.0,3,3,2,1.0,0.5,21,0,0
26979,14,1,0,1,20,0,2,1,0,3,1.0,3,2,1,1.0,1.0,16,0,0
16226,11,1,0,0,27,0,3,1,0,3,1.0,3,2,2,1.0,1.0,3,0,0
3468,11,1,0,3,26,0,3,1,0,2,1.0,1,4,1,1.0,0.5,13,0,0
25235,13,1,0,4,20,0,5,1,0,3,1.0,2,1,1,1.0,1.0,1,0,0
25339,17,1,1,0,20,2,4,1,0,0,1.0,2,2,2,1.0,1.0,5,0,0
4611,11,1,0,1,20,0,3,1,0,2,1.0,3,4,1,1.0,0.5,17,0,0
39917,14,1,0,2,14,0,4,1,0,0,1.0,3,1,1,1.0,1.0,1,0,0
31572,11,1,0,3,20,0,3,1,0,1,1.0,3,2,1,1.0,1.0,12,0,0
9758,11,1,0,4,20,0,0,0,0,0,1.0,1,0,1,0.0,0.0,9,0,0
32685,14,1,0,2,20,0,4,1,0,1,1.0,3,3,2,1.0,1.0,21,0,0
12320,11,1,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,0
26395,14,1,0,1,29,0,2,1,0,2,1.0,2,4,2,0.0,1.0,14,0,0
2542,11,1,0,0,27,0,4,1,0,0,1.0,2,3,1,1.0,0.5,3,0,1
28052,11,1,0,1,20,0,2,1,0,1,1.0,2,3,1,1.0,0.5,31,0,1
776,11,1,0,1,18,0,3,1,0,2,1.0,3,5,1,1.0,0.5,2,0,0
22779,6,0,0,1,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,21,0,1
22670,14,1,0,3,26,0,3,0,0,1,1.0,3,1,1,1.0,1.0,13,0,0
32612,5,1,0,3,32,0,4,0,0,0,1.0,3,4,2,1.0,0.5,3,0,0
32295,2,1,0,1,24,4,4,1,0,0,1.0,3,3,1,0.0,0.5,1,0,0
8156,11,0,0,4,2,0,0,1,0,0,1.0,3,0,0,1.0,0.0,17,0,0
9311,14,1,0,4,27,0,0,0,0,0,1.0,3,0,0,0.0,0.0,3,0,0
22101,11,1,0,2,14,4,1,1,0,3,1.0,2,5,1,1.0,1.0,1,0,0
8891,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,1
14985,18,1,0,0,15,0,2,1,0,0,1.0,2,2,1,1.0,1.0,17,0,1
10035,11,0,0,4,20,0,0,0,0,0,1.0,1,0,0,0.0,0.0,17,0,0
22660,11,1,0,3,13,1,4,1,0,1,1.0,3,4,1,1.0,1.0,21,0,1
26543,6,1,0,1,25,0,2,1,1,0,1.0,1,3,2,1.0,0.5,3,0,1
39457,11,1,0,1,20,0,4,1,0,2,1.0,2,4,1,0.0,0.5,14,0,0
6167,11,0,0,1,20,1,0,0,0,0,1.0,3,4,2,1.0,0.5,28,0,0
37101,16,1,0,3,20,4,3,1,0,3,0.0,2,5,1,0.0,0.5,14,0,0
10166,11,0,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,7,0,0
28154,13,1,0,2,27,0,5,1,0,1,1.0,1,4,1,0.0,1.0,3,0,0
37656,14,1,0,0,22,0,3,1,0,3,1.0,1,4,2,1.0,1.0,21,0,0
27335,1,1,0,3,6,0,3,1,0,1,1.0,3,1,1,0.0,0.5,2,0,0
23406,18,1,0,0,15,0,4,1,1,0,1.0,2,3,2,1.0,1.0,17,0,1
3694,11,1,0,3,12,0,1,0,0,1,1.0,3,3,1,1.0,0.5,28,0,0
21019,14,1,0,3,20,0,2,1,0,2,1.0,3,5,2,0.0,1.0,14,0,0
13586,14,1,0,4,26,0,3,1,0,1,1.0,3,2,1,0.0,1.0,13,0,0
24431,16,1,0,1,20,4,2,0,0,0,1.0,2,3,1,0.0,0.5,14,0,0
10168,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,1,0,0
23591,16,1,0,3,20,0,2,0,0,2,1.0,2,4,1,0.0,0.5,14,0,0
6948,11,1,0,0,27,0,2,1,0,2,1.0,2,4,2,1.0,0.5,3,0,0
14868,7,1,0,3,20,0,4,1,0,2,1.0,2,2,1,1.0,1.0,28,0,1
31951,14,1,0,3,20,0,4,1,0,0,1.0,3,3,2,1.0,1.0,18,0,0
33029,14,1,0,2,20,0,4,1,0,0,1.0,3,1,1,1.0,1.0,3,0,0
698,11,1,0,3,20,4,2,1,0,2,1.0,2,4,1,1.0,0.5,12,0,0
1711,11,1,0,2,15,0,2,1,0,2,1.0,1,4,2,1.0,0.5,17,0,0
27518,18,0,0,1,15,0,4,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
20167,11,1,0,1,20,0,1,1,0,1,1.0,3,4,1,1.0,0.5,1,0,1
1768,2,1,0,0,26,0,0,1,1,1,1.0,3,4,1,1.0,0.5,13,0,0
33829,11,0,0,2,20,0,5,1,0,2,1.0,3,3,1,1.0,1.0,1,0,0
10872,11,1,0,4,18,0,0,1,0,0,1.0,1,0,0,0.0,0.0,2,0,1
39620,11,1,0,1,32,0,3,0,0,3,1.0,3,5,2,1.0,0.5,3,0,0
31888,11,1,0,0,24,4,3,1,0,1,1.0,3,3,1,1.0,1.0,1,0,0
7790,11,1,0,4,26,0,0,1,0,0,1.0,0,0,0,1.0,0.0,13,0,0
26416,13,1,0,2,27,0,5,1,1,2,1.0,2,5,1,1.0,1.0,3,0,0
1156,11,1,0,1,20,0,0,1,0,0,1.0,2,4,1,1.0,0.5,17,0,0
637,11,1,1,4,20,0,3,1,0,2,1.0,2,4,1,1.0,0.5,5,0,0
15297,11,1,0,0,27,0,2,1,0,2,1.0,2,5,2,1.0,1.0,3,0,0
14993,11,1,0,2,25,0,3,2,0,2,0.0,1,4,1,1.0,1.0,3,0,0
16626,5,1,0,3,10,0,3,1,0,2,1.0,3,4,2,1.0,0.5,17,0,0
35956,11,0,1,1,20,0,3,1,0,0,1.0,3,3,1,1.0,1.0,14,0,0
11838,11,1,0,4,13,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,0
1773,11,1,0,3,18,0,3,0,0,2,1.0,3,2,1,1.0,0.5,2,0,0
32833,17,0,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,21,0,0
34705,11,1,0,1,27,0,4,1,0,0,1.0,1,4,2,1.0,1.0,3,0,0
39827,1,1,0,0,14,0,3,1,0,0,1.0,3,2,1,0.0,0.5,1,0,0
33307,11,1,1,0,20,0,3,1,1,0,1.0,2,3,2,1.0,1.0,28,0,0
16899,6,0,0,1,24,0,1,1,0,1,1.0,2,3,1,1.0,0.5,1,0,1
22691,18,0,0,0,20,4,2,1,0,1,1.0,3,3,2,1.0,1.0,27,0,1
17774,13,1,1,1,20,0,5,1,0,0,1.0,2,2,1,0.0,1.0,1,0,0
32609,5,1,0,3,32,0,4,0,0,0,1.0,3,4,2,1.0,0.5,3,0,0
31813,11,1,0,3,24,0,4,0,0,0,1.0,3,3,2,1.0,0.5,1,0,0
32044,14,1,0,3,18,0,4,1,0,0,1.0,3,3,2,1.0,1.0,2,0,0
15522,9,1,0,3,13,1,4,1,0,1,1.0,1,3,1,1.0,1.0,21,0,1
29752,14,1,0,0,29,0,2,0,0,0,1.0,3,3,2,0.0,0.5,14,0,0
9068,11,1,0,4,6,0,0,1,0,0,1.0,1,0,0,0.0,0.0,2,0,1
5479,11,0,1,0,20,0,3,1,0,2,1.0,2,3,2,1.0,0.5,26,0,0
4463,11,1,0,3,20,0,1,0,0,2,1.0,3,1,1,1.0,0.5,31,0,0
21001,14,1,0,3,20,0,2,0,0,2,1.0,1,5,2,0.0,1.0,14,0,0
35382,11,1,0,4,20,2,4,1,0,3,1.0,2,4,1,1.0,1.0,28,0,0
25970,14,1,0,1,20,0,1,1,0,0,1.0,3,4,1,1.0,1.0,16,0,0
20754,1,1,0,3,20,0,3,1,0,2,1.0,3,2,1,0.0,0.5,10,0,0
30887,11,1,0,1,29,1,3,1,0,2,1.0,2,4,2,1.0,1.0,14,0,0
11548,11,0,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,18,0,1
8794,11,1,0,4,20,0,0,2,0,0,1.0,1,0,0,0.0,0.0,25,0,1
33632,14,1,0,2,3,0,4,1,0,1,1.0,3,3,2,1.0,1.0,2,0,0
33201,5,1,0,3,32,0,4,0,0,2,1.0,3,4,2,1.0,1.0,3,0,0
3161,11,1,0,3,27,0,2,0,0,2,1.0,1,2,1,1.0,0.5,3,0,0
1359,14,0,0,2,27,0,0,0,0,0,1.0,3,2,1,1.0,0.5,3,0,0
20870,6,0,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,12,0,1
26338,1,0,0,3,6,0,3,0,0,2,1.0,3,2,1,0.0,0.5,2,0,0
7999,3,1,0,4,20,0,0,1,0,0,1.0,1,0,2,0.0,0.0,1,0,0
12729,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,6,0,0
23452,17,1,0,3,20,2,4,1,0,1,1.0,3,3,2,1.0,1.0,21,0,0
35662,5,1,0,3,10,0,4,0,0,2,1.0,3,4,2,1.0,0.5,17,0,0
5422,10,1,0,3,20,0,3,1,0,0,1.0,2,2,1,1.0,0.5,9,0,0
10389,11,1,0,4,13,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,0
16171,1,0,0,1,13,1,3,1,0,3,1.0,3,1,1,0.0,0.5,21,0,0
34953,3,1,0,3,20,0,4,1,0,1,1.0,1,3,2,1.0,1.0,17,0,0
13922,11,1,0,0,13,4,1,1,0,0,1.0,3,3,1,0.0,1.0,21,0,0
5941,14,1,0,2,27,0,1,1,0,1,1.0,3,3,1,1.0,0.5,3,0,0
20747,1,1,0,3,20,0,4,1,0,2,1.0,3,2,1,0.0,0.5,21,0,0
12111,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
29697,16,1,0,1,29,4,3,1,0,0,1.0,2,3,2,0.0,0.0,14,0,0
26515,14,1,0,0,29,0,3,1,0,2,1.0,3,5,2,0.0,0.5,14,0,0
11656,11,1,0,4,12,0,0,1,0,0,0.0,2,0,0,0.0,0.0,28,0,0
7193,14,1,0,3,14,0,3,1,0,3,1.0,3,2,1,1.0,0.5,1,0,0
15453,9,1,0,3,3,1,4,1,0,1,1.0,3,2,1,1.0,1.0,2,0,1
39611,11,1,0,1,32,0,4,0,0,2,1.0,3,5,2,1.0,0.5,3,0,0
6304,11,1,0,1,20,0,4,1,0,3,1.0,2,2,1,1.0,0.5,1,0,1
8601,8,1,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,31,0,1
20339,8,1,0,1,27,0,2,1,0,2,1.0,3,4,1,1.0,0.5,3,0,1
14081,14,1,0,3,18,0,4,1,0,0,1.0,3,3,2,0.0,1.0,2,0,0
13197,8,1,0,1,20,0,2,1,0,2,1.0,2,4,1,1.0,0.5,15,0,1
31931,14,0,0,2,25,0,3,1,0,1,1.0,3,2,2,1.0,1.0,3,0,0
103,11,1,0,1,20,0,3,1,0,3,1.0,2,5,1,1.0,0.5,14,0,1
5144,11,1,0,0,18,0,2,1,0,4,1.0,2,7,2,1.0,0.5,2,0,0
606,11,1,0,3,20,4,2,0,0,1,0.0,2,2,1,1.0,0.5,3,0,0
7060,8,1,0,1,24,0,2,1,0,0,1.0,2,2,1,1.0,0.5,1,0,1
21406,11,1,0,4,13,0,5,1,0,0,1.0,2,3,1,1.0,1.0,21,0,1
12707,11,0,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,27,0,0
6158,8,1,0,1,10,0,1,1,1,1,1.0,2,4,1,1.0,0.5,17,0,1
10233,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,1,0,0
25607,2,1,0,0,20,4,1,1,0,1,1.0,1,3,1,1.0,1.0,17,0,0
406,14,1,0,3,27,0,3,1,0,3,1.0,2,1,1,1.0,0.5,3,0,0
32610,5,0,0,3,20,0,4,1,1,2,1.0,3,4,2,1.0,0.5,12,0,0
8838,11,1,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,1
35371,3,1,0,1,12,0,4,1,0,3,1.0,3,6,1,1.0,1.0,28,0,0
33655,17,1,0,0,20,2,4,1,0,0,1.0,2,3,2,1.0,1.0,21,0,0
21227,14,1,0,3,20,0,2,1,0,1,1.0,3,2,1,1.0,1.0,12,0,0
35590,14,1,0,3,13,0,4,1,0,5,1.0,3,6,1,1.0,1.0,21,0,0
37125,3,1,0,1,20,0,5,1,0,0,1.0,1,4,2,1.0,1.0,29,0,0
