product,date,city,sales
Dry Iron,06-01-2016,Kolkata,216186
Dry Iron,07-01-2016,Kolkata,405870
Dry Iron,08-01-2016,Kolkata,437402
Dry Iron,09-01-2016,Kolkata,557238
Dry Iron,10-01-2016,Kolkata,567165
Dry Iron,11-01-2016,Kolkata,239496
Dry Iron,12-01-2016,Kolkata,316820
Dry Iron,01-01-2017,Kolkata,427989
Dry Iron,02-01-2017,Kolkata,396473
Dry Iron,03-01-2017,Kolkata,617130
Dry Iron,04-01-2017,Kolkata,503071
Dry Iron,05-01-2017,Kolkata,1193750
Dry Iron,06-01-2017,Kolkata,1354285
Dry Iron,07-01-2017,Kolkata,1494115
Dry Iron,08-01-2017,Kolkata,1509830
Dry Iron,09-01-2017,Kolkata,2052139
Dry Iron,10-01-2017,Kolkata,2528886
Dry Iron,11-01-2017,Kolkata,625238
Dry Iron,12-01-2017,Kolkata,1180521
Dry Iron,01-01-2018,Kolkata,1257073
Dry Iron,02-01-2018,Kolkata,759708
Dry Iron,03-01-2018,Kolkata,1215886
coolers,04-01-2014,Kolkata,929271
coolers,05-01-2014,Kolkata,293140
coolers,06-01-2014,Kolkata,8520
coolers,07-01-2014,Kolkata,0
coolers,08-01-2014,Kolkata,0
coolers,09-01-2014,Kolkata,0
coolers,10-01-2014,Kolkata,1261
coolers,11-01-2014,Kolkata,6851
coolers,12-01-2014,Kolkata,6325
coolers,01-01-2015,Kolkata,134038
coolers,02-01-2015,Kolkata,733085
coolers,03-01-2015,Kolkata,1093907
coolers,04-01-2015,Kolkata,589187
coolers,05-01-2015,Kolkata,185860
coolers,06-01-2015,Kolkata,5402
coolers,07-01-2015,Kolkata,0
coolers,08-01-2015,Kolkata,0
coolers,09-01-2015,Kolkata,0
coolers,10-01-2015,Kolkata,800
coolers,11-01-2015,Kolkata,4344
coolers,12-01-2015,Kolkata,4010
coolers,01-01-2016,Kolkata,84984
coolers,02-01-2016,Kolkata,464799
coolers,03-01-2016,Kolkata,693571
coolers,04-01-2016,Kolkata,2084239
coolers,05-01-2016,Kolkata,657477
coolers,06-01-2016,Kolkata,19108
coolers,07-01-2016,Kolkata,0
coolers,08-01-2016,Kolkata,0
coolers,09-01-2016,Kolkata,0
coolers,10-01-2016,Kolkata,2829
coolers,11-01-2016,Kolkata,15367
coolers,12-01-2016,Kolkata,14186
coolers,01-01-2017,Kolkata,300631
coolers,02-01-2017,Kolkata,1644220
coolers,03-01-2017,Kolkata,2453499
coolers,04-01-2017,Kolkata,11993548
coolers,05-01-2017,Kolkata,3783388
coolers,06-01-2017,Kolkata,109958
coolers,07-01-2017,Kolkata,0
coolers,08-01-2017,Kolkata,0
coolers,09-01-2017,Kolkata,0
coolers,10-01-2017,Kolkata,16281
coolers,11-01-2017,Kolkata,88425
coolers,12-01-2017,Kolkata,81630
coolers,01-01-2018,Kolkata,1729949
coolers,02-01-2018,Kolkata,9461499
coolers,03-01-2018,Kolkata,14118415
Water Heaters,04-01-2014,Kolkata,7440
Water Heaters,05-01-2014,Kolkata,86490
Water Heaters,06-01-2014,Kolkata,283808
Water Heaters,07-01-2014,Kolkata,554080
Water Heaters,08-01-2014,Kolkata,459737
Water Heaters,09-01-2014,Kolkata,469783
Water Heaters,10-01-2014,Kolkata,1211159
Water Heaters,11-01-2014,Kolkata,992205
Water Heaters,12-01-2014,Kolkata,1029917
Water Heaters,01-01-2015,Kolkata,334716
Water Heaters,02-01-2015,Kolkata,91522
Water Heaters,03-01-2015,Kolkata,56729
Water Heaters,04-01-2015,Kolkata,8332
Water Heaters,05-01-2015,Kolkata,96867
Water Heaters,06-01-2015,Kolkata,317858
Water Heaters,07-01-2015,Kolkata,620557
Water Heaters,08-01-2015,Kolkata,514895
Water Heaters,09-01-2015,Kolkata,526146
Water Heaters,10-01-2015,Kolkata,1356472
Water Heaters,11-01-2015,Kolkata,1111247
Water Heaters,12-01-2015,Kolkata,1153484
Water Heaters,01-01-2016,Kolkata,374875
Water Heaters,02-01-2016,Kolkata,102503
Water Heaters,03-01-2016,Kolkata,63535
Water Heaters,04-01-2016,Kolkata,25203
Water Heaters,05-01-2016,Kolkata,292987
Water Heaters,06-01-2016,Kolkata,961404
Water Heaters,07-01-2016,Kolkata,1876956
Water Heaters,08-01-2016,Kolkata,1557370
Water Heaters,09-01-2016,Kolkata,1591398
Water Heaters,10-01-2016,Kolkata,4102828
Water Heaters,11-01-2016,Kolkata,3361114
Water Heaters,12-01-2016,Kolkata,3488865
Water Heaters,01-01-2017,Kolkata,1133859
Water Heaters,02-01-2017,Kolkata,310034
Water Heaters,03-01-2017,Kolkata,192170
Water Heaters,04-01-2017,Kolkata,67329
Water Heaters,05-01-2017,Kolkata,782719
Water Heaters,06-01-2017,Kolkata,2568405
Water Heaters,07-01-2017,Kolkata,5014313
Water Heaters,08-01-2017,Kolkata,4160533
Water Heaters,09-01-2017,Kolkata,4251442
Water Heaters,10-01-2017,Kolkata,10960760
Water Heaters,11-01-2017,Kolkata,8979262
Water Heaters,12-01-2017,Kolkata,9320549
Water Heaters,01-01-2018,Kolkata,3029118
Water Heaters,02-01-2018,Kolkata,828259
Water Heaters,03-01-2018,Kolkata,513384
FoodProcessor,04-01-2014,Kolkata,248304
FoodProcessor,05-01-2014,Kolkata,358146
FoodProcessor,06-01-2014,Kolkata,271779
FoodProcessor,07-01-2014,Kolkata,343235
FoodProcessor,08-01-2014,Kolkata,364301
FoodProcessor,09-01-2014,Kolkata,433434
FoodProcessor,10-01-2014,Kolkata,401429
FoodProcessor,11-01-2014,Kolkata,202466
FoodProcessor,12-01-2014,Kolkata,382915
FoodProcessor,01-01-2015,Kolkata,374766
FoodProcessor,02-01-2015,Kolkata,303680
FoodProcessor,03-01-2015,Kolkata,467426
FoodProcessor,04-01-2015,Kolkata,213432
FoodProcessor,05-01-2015,Kolkata,254693
FoodProcessor,06-01-2015,Kolkata,142393
FoodProcessor,07-01-2015,Kolkata,231811
FoodProcessor,08-01-2015,Kolkata,218342
FoodProcessor,09-01-2015,Kolkata,224011
FoodProcessor,10-01-2015,Kolkata,318955
FoodProcessor,11-01-2015,Kolkata,172992
FoodProcessor,12-01-2015,Kolkata,253214
FoodProcessor,01-01-2016,Kolkata,190114
FoodProcessor,02-01-2016,Kolkata,192356
FoodProcessor,03-01-2016,Kolkata,359322
FoodProcessor,04-01-2016,Kolkata,285307
FoodProcessor,05-01-2016,Kolkata,174834
FoodProcessor,06-01-2016,Kolkata,98636
FoodProcessor,07-01-2016,Kolkata,185181
FoodProcessor,08-01-2016,Kolkata,199568
FoodProcessor,09-01-2016,Kolkata,254243
FoodProcessor,10-01-2016,Kolkata,258773
FoodProcessor,11-01-2016,Kolkata,109271
FoodProcessor,12-01-2016,Kolkata,144551
FoodProcessor,01-01-2017,Kolkata,195273
FoodProcessor,02-01-2017,Kolkata,180893
FoodProcessor,03-01-2017,Kolkata,281570
FoodProcessor,04-01-2017,Kolkata,155139
FoodProcessor,05-01-2017,Kolkata,362203
FoodProcessor,06-01-2017,Kolkata,290605
FoodProcessor,07-01-2017,Kolkata,325567
FoodProcessor,08-01-2017,Kolkata,335406
FoodProcessor,09-01-2017,Kolkata,368897
FoodProcessor,10-01-2017,Kolkata,288672
FoodProcessor,11-01-2017,Kolkata,136298
FoodProcessor,12-01-2017,Kolkata,146375
FoodProcessor,01-01-2018,Kolkata,225263
FoodProcessor,02-01-2018,Kolkata,160903
FoodProcessor,03-01-2018,Kolkata,225843
Gas Stove,04-01-2014,Kolkata,187954
Gas Stove,05-01-2014,Kolkata,271100
Gas Stove,06-01-2014,Kolkata,205724
Gas Stove,07-01-2014,Kolkata,259813
Gas Stove,08-01-2014,Kolkata,275759
Gas Stove,09-01-2014,Kolkata,328089
Gas Stove,10-01-2014,Kolkata,303863
Gas Stove,11-01-2014,Kolkata,153257
Gas Stove,12-01-2014,Kolkata,289848
Gas Stove,01-01-2015,Kolkata,283680
Gas Stove,02-01-2015,Kolkata,229871
Gas Stove,03-01-2015,Kolkata,353819
Gas Stove,04-01-2015,Kolkata,515530
Gas Stove,05-01-2015,Kolkata,615192
Gas Stove,06-01-2015,Kolkata,343940
Gas Stove,07-01-2015,Kolkata,559922
Gas Stove,08-01-2015,Kolkata,527389
Gas Stove,09-01-2015,Kolkata,541083
Gas Stove,10-01-2015,Kolkata,770412
Gas Stove,11-01-2015,Kolkata,417849
Gas Stove,12-01-2015,Kolkata,611619
Gas Stove,01-01-2016,Kolkata,459208
Gas Stove,02-01-2016,Kolkata,464621
Gas Stove,03-01-2016,Kolkata,867916
Gas Stove,04-01-2016,Kolkata,609182
Gas Stove,05-01-2016,Kolkata,373303
Gas Stove,06-01-2016,Kolkata,210606
Gas Stove,07-01-2016,Kolkata,395395
Gas Stove,08-01-2016,Kolkata,426114
Gas Stove,09-01-2016,Kolkata,542857
Gas Stove,10-01-2016,Kolkata,552527
Gas Stove,11-01-2016,Kolkata,233315
Gas Stove,12-01-2016,Kolkata,308643
Gas Stove,01-01-2017,Kolkata,416943
Gas Stove,02-01-2017,Kolkata,386240
Gas Stove,03-01-2017,Kolkata,601203
Gas Stove,04-01-2017,Kolkata,155363
Gas Stove,05-01-2017,Kolkata,431406
Gas Stove,06-01-2017,Kolkata,584582
Gas Stove,07-01-2017,Kolkata,911167
Gas Stove,08-01-2017,Kolkata,1335496
Gas Stove,09-01-2017,Kolkata,884489
Gas Stove,10-01-2017,Kolkata,667518
Gas Stove,11-01-2017,Kolkata,459401
Gas Stove,12-01-2017,Kolkata,637198
Gas Stove,01-01-2018,Kolkata,900391
Gas Stove,02-01-2018,Kolkata,436454
Gas Stove,03-01-2018,Kolkata,329522
Oven Toaster Grill,04-01-2014,Kolkata,171092
Oven Toaster Grill,05-01-2014,Kolkata,246777
Oven Toaster Grill,06-01-2014,Kolkata,187267
Oven Toaster Grill,07-01-2014,Kolkata,236503
Oven Toaster Grill,08-01-2014,Kolkata,251019
Oven Toaster Grill,09-01-2014,Kolkata,298654
Oven Toaster Grill,10-01-2014,Kolkata,276601
Oven Toaster Grill,11-01-2014,Kolkata,139507
Oven Toaster Grill,12-01-2014,Kolkata,263844
Oven Toaster Grill,01-01-2015,Kolkata,258229
Oven Toaster Grill,02-01-2015,Kolkata,209248
Oven Toaster Grill,03-01-2015,Kolkata,322076
Oven Toaster Grill,04-01-2015,Kolkata,211765
Oven Toaster Grill,05-01-2015,Kolkata,252703
Oven Toaster Grill,06-01-2015,Kolkata,141281
Oven Toaster Grill,07-01-2015,Kolkata,230000
Oven Toaster Grill,08-01-2015,Kolkata,216636
Oven Toaster Grill,09-01-2015,Kolkata,222261
Oven Toaster Grill,10-01-2015,Kolkata,316463
Oven Toaster Grill,11-01-2015,Kolkata,171641
Oven Toaster Grill,12-01-2015,Kolkata,251236
Oven Toaster Grill,01-01-2016,Kolkata,188629
Oven Toaster Grill,02-01-2016,Kolkata,190853
Oven Toaster Grill,03-01-2016,Kolkata,356515
Oven Toaster Grill,04-01-2016,Kolkata,518622
Oven Toaster Grill,05-01-2016,Kolkata,317808
Oven Toaster Grill,06-01-2016,Kolkata,179298
Oven Toaster Grill,07-01-2016,Kolkata,336616
Oven Toaster Grill,08-01-2016,Kolkata,362768
Oven Toaster Grill,09-01-2016,Kolkata,462156
Oven Toaster Grill,10-01-2016,Kolkata,470389
Oven Toaster Grill,11-01-2016,Kolkata,198630
Oven Toaster Grill,12-01-2016,Kolkata,262761
Oven Toaster Grill,01-01-2017,Kolkata,354961
Oven Toaster Grill,02-01-2017,Kolkata,328822
Oven Toaster Grill,03-01-2017,Kolkata,511829
Oven Toaster Grill,04-01-2017,Kolkata,187614
Oven Toaster Grill,05-01-2017,Kolkata,742139
Oven Toaster Grill,06-01-2017,Kolkata,562678
Oven Toaster Grill,07-01-2017,Kolkata,613420
Oven Toaster Grill,08-01-2017,Kolkata,640129
Oven Toaster Grill,09-01-2017,Kolkata,818523
Oven Toaster Grill,10-01-2017,Kolkata,1084264
Oven Toaster Grill,11-01-2017,Kolkata,276751
Oven Toaster Grill,12-01-2017,Kolkata,946368
Oven Toaster Grill,01-01-2018,Kolkata,768695
Oven Toaster Grill,02-01-2018,Kolkata,374391
Oven Toaster Grill,03-01-2018,Kolkata,484903
Steam Iron,04-01-2014,Kolkata,224120
Steam Iron,05-01-2014,Kolkata,323264
Steam Iron,06-01-2014,Kolkata,245309
Steam Iron,07-01-2014,Kolkata,309805
Steam Iron,08-01-2014,Kolkata,328819
Steam Iron,09-01-2014,Kolkata,391218
Steam Iron,10-01-2014,Kolkata,362331
Steam Iron,11-01-2014,Kolkata,182746
Steam Iron,12-01-2014,Kolkata,345620
Steam Iron,01-01-2015,Kolkata,338265
Steam Iron,02-01-2015,Kolkata,274102
Steam Iron,03-01-2015,Kolkata,421900
Steam Iron,04-01-2015,Kolkata,255738
Steam Iron,05-01-2015,Kolkata,305178
Steam Iron,06-01-2015,Kolkata,170618
Steam Iron,07-01-2015,Kolkata,277760
Steam Iron,08-01-2015,Kolkata,261621
Steam Iron,09-01-2015,Kolkata,268415
Steam Iron,10-01-2015,Kolkata,382178
Steam Iron,11-01-2015,Kolkata,207282
Steam Iron,12-01-2015,Kolkata,303405
Steam Iron,01-01-2016,Kolkata,227799
Steam Iron,02-01-2016,Kolkata,230484
Steam Iron,03-01-2016,Kolkata,430546
Steam Iron,04-01-2016,Kolkata,315610
Steam Iron,05-01-2016,Kolkata,193404
Steam Iron,06-01-2016,Kolkata,109113
Steam Iron,07-01-2016,Kolkata,204849
Steam Iron,08-01-2016,Kolkata,220765
Steam Iron,09-01-2016,Kolkata,281248
Steam Iron,10-01-2016,Kolkata,286258
Steam Iron,11-01-2016,Kolkata,120878
Steam Iron,12-01-2016,Kolkata,159904
Steam Iron,01-01-2017,Kolkata,216013
Steam Iron,02-01-2017,Kolkata,200107
Steam Iron,03-01-2017,Kolkata,311476
Steam Iron,04-01-2017,Kolkata,165821
Steam Iron,05-01-2017,Kolkata,302229
Steam Iron,06-01-2017,Kolkata,380970
Steam Iron,07-01-2017,Kolkata,468074
Steam Iron,08-01-2017,Kolkata,371247
Steam Iron,09-01-2017,Kolkata,536379
Steam Iron,10-01-2017,Kolkata,531413
Steam Iron,11-01-2017,Kolkata,147550
Steam Iron,12-01-2017,Kolkata,333216
Steam Iron,01-01-2018,Kolkata,308506
Steam Iron,02-01-2018,Kolkata,197133
Steam Iron,03-01-2018,Kolkata,294300
SECF,04-01-2014,Kolkata,12092
SECF,05-01-2014,Kolkata,17441
SECF,06-01-2014,Kolkata,13235
SECF,07-01-2014,Kolkata,16715
SECF,08-01-2014,Kolkata,17740
SECF,09-01-2014,Kolkata,21107
SECF,10-01-2014,Kolkata,19548
SECF,11-01-2014,Kolkata,9859
SECF,12-01-2014,Kolkata,18647
SECF,01-01-2015,Kolkata,18250
SECF,02-01-2015,Kolkata,14788
SECF,03-01-2015,Kolkata,22762
SECF,04-01-2015,Kolkata,81945
SECF,05-01-2015,Kolkata,97787
SECF,06-01-2015,Kolkata,54671
SECF,07-01-2015,Kolkata,89002
SECF,08-01-2015,Kolkata,83831
SECF,09-01-2015,Kolkata,86007
SECF,10-01-2015,Kolkata,122460
SECF,11-01-2015,Kolkata,66419
SECF,12-01-2015,Kolkata,97219
SECF,01-01-2016,Kolkata,72993
SECF,02-01-2016,Kolkata,73853
SECF,03-01-2016,Kolkata,137959
SECF,04-01-2016,Kolkata,116477
SECF,05-01-2016,Kolkata,71377
SECF,06-01-2016,Kolkata,40269
SECF,07-01-2016,Kolkata,75601
SECF,08-01-2016,Kolkata,81474
SECF,09-01-2016,Kolkata,103796
SECF,10-01-2016,Kolkata,105645
SECF,11-01-2016,Kolkata,44610
SECF,12-01-2016,Kolkata,59013
SECF,01-01-2017,Kolkata,79721
SECF,02-01-2017,Kolkata,73850
SECF,03-01-2017,Kolkata,114952
SECF,04-01-2017,Kolkata,251396
SECF,05-01-2017,Kolkata,426129
SECF,06-01-2017,Kolkata,47145
SECF,07-01-2017,Kolkata,57399
SECF,08-01-2017,Kolkata,90104
SECF,09-01-2017,Kolkata,130261
SECF,10-01-2017,Kolkata,108676
SECF,11-01-2017,Kolkata,43659
SECF,12-01-2017,Kolkata,55730
SECF,01-01-2018,Kolkata,57684
SECF,02-01-2018,Kolkata,235785
SECF,03-01-2018,Kolkata,270275
Mixers,04-01-2014,Hyderabad,1456858
Mixers,05-01-2014,Hyderabad,2101329
Mixers,06-01-2014,Hyderabad,1594593
Mixers,07-01-2014,Hyderabad,2013843
Mixers,08-01-2014,Hyderabad,2137443
Mixers,09-01-2014,Hyderabad,2543059
Mixers,10-01-2014,Hyderabad,2355282
Mixers,11-01-2014,Hyderabad,1187917
Mixers,12-01-2014,Hyderabad,2246652
Mixers,01-01-2015,Hyderabad,2198843
Mixers,02-01-2015,Hyderabad,1781761
Mixers,03-01-2015,Hyderabad,2742499
Mixers,04-01-2015,Hyderabad,2524099
Mixers,05-01-2015,Hyderabad,3012055
Mixers,06-01-2015,Hyderabad,1683976
Mixers,07-01-2015,Hyderabad,2741449
Mixers,08-01-2015,Hyderabad,2582163
Mixers,09-01-2015,Hyderabad,2649210
Mixers,10-01-2015,Hyderabad,3772033
Mixers,11-01-2015,Hyderabad,2045843
Mixers,12-01-2015,Hyderabad,2994564
Mixers,01-01-2016,Hyderabad,2248338
Mixers,02-01-2016,Hyderabad,2274842
Mixers,03-01-2016,Hyderabad,4249424
Mixers,04-01-2016,Hyderabad,3284146
Mixers,05-01-2016,Hyderabad,2012501
Mixers,06-01-2016,Hyderabad,1135394
Mixers,07-01-2016,Hyderabad,2131603
Mixers,08-01-2016,Hyderabad,2297210
Mixers,09-01-2016,Hyderabad,2926579
Mixers,10-01-2016,Hyderabad,2978715
Mixers,11-01-2016,Hyderabad,1257816
Mixers,12-01-2016,Hyderabad,1663918
Mixers,01-01-2017,Hyderabad,2247770
Mixers,02-01-2017,Hyderabad,2082249
Mixers,03-01-2017,Hyderabad,3241131
Mixers,04-01-2017,Hyderabad,1343721
Mixers,05-01-2017,Hyderabad,2641241
Mixers,06-01-2017,Hyderabad,2242591
Mixers,07-01-2017,Hyderabad,3408378
Mixers,08-01-2017,Hyderabad,4024760
Mixers,09-01-2017,Hyderabad,4501720
Mixers,10-01-2017,Hyderabad,4802641
Mixers,11-01-2017,Hyderabad,1604358
Mixers,12-01-2017,Hyderabad,2662165
Mixers,01-01-2018,Hyderabad,3870366
Mixers,02-01-2018,Hyderabad,1449145
Mixers,03-01-2018,Hyderabad,2395241
Induction cookers,04-01-2014,Hyderabad,241240
Induction cookers,05-01-2014,Hyderabad,347958
Induction cookers,06-01-2014,Hyderabad,264048
Induction cookers,07-01-2014,Hyderabad,333471
Induction cookers,08-01-2014,Hyderabad,353938
Induction cookers,09-01-2014,Hyderabad,421104
Induction cookers,10-01-2014,Hyderabad,390010
Induction cookers,11-01-2014,Hyderabad,196707
Induction cookers,12-01-2014,Hyderabad,372022
Induction cookers,01-01-2015,Hyderabad,364105
Induction cookers,02-01-2015,Hyderabad,295041
Induction cookers,03-01-2015,Hyderabad,454129
Induction cookers,04-01-2015,Hyderabad,432613
Induction cookers,05-01-2015,Hyderabad,516246
Induction cookers,06-01-2015,Hyderabad,288622
Induction cookers,07-01-2015,Hyderabad,469865
Induction cookers,08-01-2015,Hyderabad,442565
Induction cookers,09-01-2015,Hyderabad,454056
Induction cookers,10-01-2015,Hyderabad,646501
Induction cookers,11-01-2015,Hyderabad,350643
Induction cookers,12-01-2015,Hyderabad,513248
Induction cookers,01-01-2016,Hyderabad,385350
Induction cookers,02-01-2016,Hyderabad,389892
Induction cookers,03-01-2016,Hyderabad,728322
Induction cookers,04-01-2016,Hyderabad,698459
Induction cookers,05-01-2016,Hyderabad,428010
Induction cookers,06-01-2016,Hyderabad,241471
Induction cookers,07-01-2016,Hyderabad,453341
Induction cookers,08-01-2016,Hyderabad,488561
Induction cookers,09-01-2016,Hyderabad,622413
Induction cookers,10-01-2016,Hyderabad,633501
Induction cookers,11-01-2016,Hyderabad,267507
Induction cookers,12-01-2016,Hyderabad,353875
Induction cookers,01-01-2017,Hyderabad,478047
Induction cookers,02-01-2017,Hyderabad,442844
Induction cookers,03-01-2017,Hyderabad,689310
Induction cookers,04-01-2017,Hyderabad,350924
Induction cookers,05-01-2017,Hyderabad,549248
Induction cookers,06-01-2017,Hyderabad,482713
Induction cookers,07-01-2017,Hyderabad,858364
Induction cookers,08-01-2017,Hyderabad,748362
Induction cookers,09-01-2017,Hyderabad,897012
Induction cookers,10-01-2017,Hyderabad,990233
Induction cookers,11-01-2017,Hyderabad,461342
Induction cookers,12-01-2017,Hyderabad,667533
Induction cookers,01-01-2018,Hyderabad,609748
Induction cookers,02-01-2018,Hyderabad,464515
Induction cookers,03-01-2018,Hyderabad,625337
Dry Iron,04-01-2014,Hyderabad,316671
Dry Iron,05-01-2014,Hyderabad,456757
Dry Iron,06-01-2014,Hyderabad,346610
Dry Iron,07-01-2014,Hyderabad,437741
Dry Iron,08-01-2014,Hyderabad,464607
Dry Iron,09-01-2014,Hyderabad,552774
Dry Iron,10-01-2014,Hyderabad,511958
Dry Iron,11-01-2014,Hyderabad,258213
Dry Iron,12-01-2014,Hyderabad,488345
Dry Iron,01-01-2015,Hyderabad,477954
Dry Iron,02-01-2015,Hyderabad,387294
Dry Iron,03-01-2015,Hyderabad,596126
Dry Iron,04-01-2015,Hyderabad,497690
Dry Iron,05-01-2015,Hyderabad,593902
Dry Iron,06-01-2015,Hyderabad,332038
Dry Iron,07-01-2015,Hyderabad,540545
Dry Iron,08-01-2015,Hyderabad,509138
Dry Iron,09-01-2015,Hyderabad,522358
Dry Iron,10-01-2015,Hyderabad,743751
Dry Iron,11-01-2015,Hyderabad,403389
Dry Iron,12-01-2015,Hyderabad,590453
Dry Iron,01-01-2016,Hyderabad,443316
Dry Iron,02-01-2016,Hyderabad,448542
Dry Iron,03-01-2016,Hyderabad,837881
Dry Iron,04-01-2016,Hyderabad,984107
Dry Iron,05-01-2016,Hyderabad,603054
Dry Iron,06-01-2016,Hyderabad,340225
Dry Iron,07-01-2016,Hyderabad,638743
Dry Iron,08-01-2016,Hyderabad,688368
Dry Iron,09-01-2016,Hyderabad,876961
Dry Iron,10-01-2016,Hyderabad,892583
Dry Iron,11-01-2016,Hyderabad,376909
Dry Iron,12-01-2016,Hyderabad,498599
Dry Iron,01-01-2017,Hyderabad,673553
Dry Iron,02-01-2017,Hyderabad,623954
Dry Iron,03-01-2017,Hyderabad,971217
Dry Iron,04-01-2017,Hyderabad,399841
Dry Iron,05-01-2017,Hyderabad,948792
Dry Iron,06-01-2017,Hyderabad,1076385
Dry Iron,07-01-2017,Hyderabad,1187521
Dry Iron,08-01-2017,Hyderabad,1200012
Dry Iron,09-01-2017,Hyderabad,1631038
Dry Iron,10-01-2017,Hyderabad,2009957
Dry Iron,11-01-2017,Hyderabad,496939
Dry Iron,12-01-2017,Hyderabad,938277
Dry Iron,01-01-2018,Hyderabad,999121
Dry Iron,02-01-2018,Hyderabad,603815
Dry Iron,03-01-2018,Hyderabad,966385
coolers,04-01-2014,Hyderabad,2313914
coolers,05-01-2014,Hyderabad,729929
coolers,06-01-2014,Hyderabad,21214
coolers,07-01-2014,Hyderabad,0
coolers,08-01-2014,Hyderabad,0
coolers,09-01-2014,Hyderabad,0
coolers,10-01-2014,Hyderabad,3141
coolers,11-01-2014,Hyderabad,17060
coolers,12-01-2014,Hyderabad,15749
coolers,01-01-2015,Hyderabad,333759
coolers,02-01-2015,Hyderabad,1825406
coolers,03-01-2015,Hyderabad,2723865
coolers,04-01-2015,Hyderabad,2543568
coolers,05-01-2015,Hyderabad,802374
coolers,06-01-2015,Hyderabad,23320
coolers,07-01-2015,Hyderabad,0
coolers,08-01-2015,Hyderabad,0
coolers,09-01-2015,Hyderabad,0
coolers,10-01-2015,Hyderabad,3453
coolers,11-01-2015,Hyderabad,18753
coolers,12-01-2015,Hyderabad,17312
coolers,01-01-2016,Hyderabad,366884
coolers,02-01-2016,Hyderabad,2006576
coolers,03-01-2016,Hyderabad,2994206
coolers,04-01-2016,Hyderabad,6369430
coolers,05-01-2016,Hyderabad,2009249
coolers,06-01-2016,Hyderabad,58395
coolers,07-01-2016,Hyderabad,0
coolers,08-01-2016,Hyderabad,0
coolers,09-01-2016,Hyderabad,0
coolers,10-01-2016,Hyderabad,8646
coolers,11-01-2016,Hyderabad,46960
coolers,12-01-2016,Hyderabad,43351
coolers,01-01-2017,Hyderabad,918726
coolers,02-01-2017,Hyderabad,5024731
coolers,03-01-2017,Hyderabad,7497885
coolers,04-01-2017,Hyderabad,5890558
coolers,05-01-2017,Hyderabad,1858188
coolers,06-01-2017,Hyderabad,54005
coolers,07-01-2017,Hyderabad,0
coolers,08-01-2017,Hyderabad,0
coolers,09-01-2017,Hyderabad,0
coolers,10-01-2017,Hyderabad,7996
coolers,11-01-2017,Hyderabad,43430
coolers,12-01-2017,Hyderabad,40092
coolers,01-01-2018,Hyderabad,849654
coolers,02-01-2018,Hyderabad,4646958
coolers,03-01-2018,Hyderabad,6934173
Water Heaters,04-01-2014,Hyderabad,11043
Water Heaters,05-01-2014,Hyderabad,128380
Water Heaters,06-01-2014,Hyderabad,421263
Water Heaters,07-01-2014,Hyderabad,822434
Water Heaters,08-01-2014,Hyderabad,682400
Water Heaters,09-01-2014,Hyderabad,697310
Water Heaters,10-01-2014,Hyderabad,1797755
Water Heaters,11-01-2014,Hyderabad,1472754
Water Heaters,12-01-2014,Hyderabad,1528731
Water Heaters,01-01-2015,Hyderabad,496828
Water Heaters,02-01-2015,Hyderabad,135849
Water Heaters,03-01-2015,Hyderabad,84204
Water Heaters,04-01-2015,Hyderabad,10930
Water Heaters,05-01-2015,Hyderabad,127061
Water Heaters,06-01-2015,Hyderabad,416935
Water Heaters,07-01-2015,Hyderabad,813984
Water Heaters,08-01-2015,Hyderabad,675388
Water Heaters,09-01-2015,Hyderabad,690146
